match_id,team_id,scored,conceded,xgoals,passes,accuracy,shots,ontarget,offtarget,possession,tackleswon,corners,offsides,fouls,win,homeaway,rolling_avg_goals,prev_xgoals,prev_possession,prev_shots,prev_ontarget,prev_accuracy,cumulative_points,points_rank,goal_difference,win_streak,matchday,home_team_id,away_team_id,home_score,away_score,season_name,team_name,rolling_xg_performance,home_form_wins,home_form_goals,away_form_wins,away_form_goals,rolling_shot_conversion,opponent_id,h2h_points,elo_before,opponent_elo_before,dc_lambda,dc_mu,dc_home_win,dc_draw,dc_away_win
132,56,1,2,1.25,544,0.86,15,8,7,0.61,141,5,2,7,False,Home,1.0,0.29,0.36,5.0,1.0,0.71,5.0,18,-26.0,0.0,17,56,61,1,2,2020-2021,Schalke,0.2240000000000001,1.0,0.8,,,0.1066666666666666,61,0,1369.0738102142166,1446.620703317995,1.046742209601889,1.5733417589285472,0.23551157584836768,0.28592609693533566,0.4785559747618119
136,57,0,3,0.95,612,0.87,11,3,8,0.61,120,6,1,9,False,Away,1.6,2.32,0.58,19.0,8.0,0.87,18.0,9,5.0,0.0,17,66,57,3,0,2020-2021,VfB Stuttgart,-0.6519999999999999,,,3.0,2.8,0.0803932909196067,66,0,1510.3906764368228,1441.7526831303462,0.8623846243906313,1.3615968311569397,0.219558536856857,0.3136002616458308,0.4668394104721568
134,58,2,2,1.3,299,0.67,11,4,7,0.42,101,4,0,10,False,Home,3.0,0.86,0.4,8.0,3.0,0.81,21.0,7,6.0,0.0,17,58,65,2,2,2020-2021,Freiburg,1.248,3.0,2.8,,,0.2637254901960784,65,0,1533.121521456647,1566.1418844604543,1.5992836850200383,1.4310299421881245,0.4008309011633441,0.27191334784461324,0.32724591341311293
128,59,0,1,0.92,408,0.81,11,2,9,0.44,119,5,1,11,False,Away,1.0,1.1,0.48,10.0,5.0,0.81,17.0,11,-5.0,1.0,17,68,59,1,0,2020-2021,Werder Bremen,0.136,,,1.0,1.2,0.1553846153846154,68,0,1476.2449954379715,1510.3966406968473,1.959155066816089,1.4187044542793397,0.48846545176373163,0.24594820498812714,0.2655445834814859
130,60,0,3,1.57,465,0.84,13,2,11,0.57,109,3,1,16,False,Home,0.8,0.84,0.52,14.0,3.0,0.82,17.0,11,-1.0,0.0,17,60,62,0,3,2020-2021,Hertha Berlin,-0.248,2.0,1.8,,,0.05,62,0,1463.760613330414,1447.0003738351816,1.4925384040687335,1.709043520152421,0.32278178584673467,0.26210976643232253,0.41509200011527864
132,61,2,1,1.48,296,0.77,13,4,9,0.39,97,8,3,11,True,Away,0.0,0.82,0.48,8.0,2.0,0.79,12.0,16,-12.0,0.0,17,56,61,1,2,2020-2021,Cologne,-0.636,,,2.0,0.8,0.0,56,0,1446.620703317995,1369.0738102142166,1.046742209601889,1.5733417589285472,0.23551157584836768,0.28592609693533566,0.4785559747618119
130,62,3,0,1.12,341,0.83,11,6,5,0.43,108,2,1,16,True,Away,0.6,0.73,0.6,11.0,5.0,0.85,13.0,15,-9.0,0.0,17,60,62,0,3,2020-2021,Hoffenheim,-0.884,,,1.0,1.0,0.0428571428571428,60,0,1447.0003738351816,1463.760613330414,1.4925384040687335,1.709043520152421,0.32278178584673467,0.26210976643232253,0.41509200011527864
133,63,0,1,0.16,348,0.78,4,1,3,0.36,70,1,3,11,False,Away,1.8,1.28,0.37,10.0,3.0,0.72,21.0,7,3.0,1.0,17,69,63,1,0,2020-2021,Union Berlin,0.644,,,3.0,2.0,0.1552136752136752,69,0,1560.3646820130448,1588.8528055324607,1.8617511212272335,0.8442521599494723,0.5990767931235504,0.25067469698945943,0.15022278067788192
135,64,0,1,1.2,296,0.78,9,0,9,0.4,106,5,2,15,False,Home,0.6,0.64,0.52,6.0,2.0,0.84,18.0,9,-8.0,0.0,17,64,55,0,1,2020-2021,Augsburg,-0.3659999999999999,1.0,1.0,,,0.0574675324675324,55,0,1447.7984947317489,1609.1823405385005,0.9755267312813921,2.5524244899365853,0.11247205811962858,0.18340672184328635,0.7037953466512281
134,65,2,2,1.63,493,0.79,16,3,13,0.58,122,5,1,15,False,Away,2.4,2.24,0.64,19.0,11.0,0.88,26.0,4,4.0,4.0,17,58,65,2,2,2020-2021,Eintracht Frankfurt,0.5839999999999999,,,2.0,2.0,0.1794577352472089,58,0,1566.1418844604543,1533.121521456647,1.5992836850200383,1.4310299421881245,0.4008309011633441,0.27191334784461324,0.32724591341311293
136,66,3,0,1.88,297,0.77,9,3,6,0.39,122,2,1,9,True,Home,0.4,0.58,0.4,8.0,2.0,0.82,14.0,14,-6.0,0.0,17,66,57,3,0,2020-2021,Arminia Bielefeld,-0.238,2.0,0.8,,,0.0431818181818182,57,0,1441.7526831303462,1510.3906764368228,0.8623846243906313,1.3615968311569397,0.219558536856857,0.3136002616458308,0.4668394104721568
129,67,1,2,1.82,545,0.84,16,3,13,0.52,108,5,1,8,False,Away,1.8,1.99,0.69,18.0,8.0,0.88,23.0,5,9.0,0.0,17,72,67,2,1,2020-2021,Borussia Dortmund,-0.3839999999999999,,,3.0,2.4,0.1196825396825396,72,0,1543.1615340485353,1543.830219943554,2.075164825080408,1.5551961288433216,0.4860087052554478,0.2356749891872507,0.27824782966466577
128,68,1,0,0.8,590,0.84,11,6,5,0.56,114,7,3,15,True,Home,2.0,1.45,0.42,8.0,5.0,0.82,16.0,13,0.0,0.0,17,68,59,1,0,2020-2021,Borussia Mönchengladbach,0.1,2.0,2.0,,,0.2224242424242424,59,0,1510.3966406968473,1476.2449954379715,1.959155066816089,1.4187044542793397,0.48846545176373163,0.24594820498812714,0.2655445834814859
133,69,1,0,1.23,767,0.9,15,5,10,0.64,115,5,0,6,True,Home,1.0,2.21,0.47,13.0,9.0,0.81,28.0,1,12.0,0.0,17,69,63,1,0,2020-2021,RB Leipzig,-0.6679999999999999,3.0,1.4,,,0.1065268065268065,63,0,1588.8528055324607,1560.3646820130448,1.8617511212272335,0.8442521599494723,0.5990767931235504,0.25067469698945943,0.15022278067788192
131,70,0,2,0.56,255,0.59,8,0,8,0.38,104,2,4,17,False,Home,0.6,0.78,0.31,8.0,3.0,0.68,7.0,17,-11.0,0.0,17,70,71,0,2,2020-2021,Mainz,-0.16,0.0,0.6,,,0.0583333333333333,71,0,1397.7896268868608,1544.5163939883985,1.430036100456532,1.2265131962617977,0.4002468531224138,0.29380678741031485,0.305942953273583
131,71,2,0,0.94,456,0.81,8,2,6,0.62,106,5,3,15,True,Away,1.2,0.75,0.53,8.0,2.0,0.78,23.0,5,4.0,0.0,17,70,71,0,2,2020-2021,Wolfsburg,-0.29,,,1.0,1.4,0.1135129576306046,70,0,1544.5163939883985,1397.7896268868608,1.430036100456532,1.2265131962617977,0.4002468531224138,0.29380678741031485,0.305942953273583
129,72,2,1,1.61,495,0.84,23,13,10,0.48,104,6,2,13,True,Home,1.4,1.23,0.63,13.0,4.0,0.86,28.0,1,14.0,0.0,17,72,67,2,1,2020-2021,Bayer Leverkusen,0.388,2.0,2.0,,,0.1188095238095238,67,0,1543.830219943554,1543.1615340485353,2.075164825080408,1.5551961288433216,0.4860087052554478,0.2356749891872507,0.27824782966466577
144,55,4,0,3.36,516,0.87,32,14,18,0.58,91,7,1,9,True,Away,2.4,1.99,0.6,17.0,4.0,0.9,30.0,3,22.0,2.0,18,56,55,0,4,2020-2021,Bayern Munich,0.29,,,3.0,1.8,0.1356343800678165,56,3,1620.507445249651,1353.465088703179,0.7584075748682453,3.6015577950122637,0.03610941411239538,0.08998993730283635,0.8698644462954843
144,56,0,4,0.99,362,0.78,14,4,10,0.42,90,3,2,5,False,Home,1.2,1.25,0.61,15.0,8.0,0.86,5.0,18,-27.0,0.0,18,56,55,0,4,2020-2021,Schalke,0.2500000000000001,1.0,1.0,,,0.12,55,0,1353.465088703179,1620.507445249651,0.7584075748682453,3.6015577950122637,0.03610941411239538,0.08998993730283635,0.8698644462954843
139,57,1,2,3.06,458,0.84,27,11,16,0.58,156,5,2,11,False,Away,1.2,0.95,0.61,11.0,3.0,0.87,18.0,10,2.0,0.0,18,58,57,2,1,2020-2021,VfB Stuttgart,-0.8240000000000001,,,3.0,2.2,0.0496240601503759,58,0,1486.490167905268,1535.0166238491224,1.6896836922014355,1.3992428879084338,0.4294483971973506,0.2667555682730064,0.30378242630077934
139,58,2,1,1.48,274,0.72,9,5,4,0.42,126,3,0,20,True,Home,3.0,1.3,0.42,11.0,4.0,0.67,22.0,7,6.0,0.0,18,58,57,2,1,2020-2021,Freiburg,1.2100000000000002,3.0,3.0,,,0.2667557932263814,57,3,1535.0166238491224,1486.490167905268,1.6896836922014355,1.3992428879084338,0.4294483971973506,0.2667555682730064,0.30378242630077934
143,59,4,1,1.35,263,0.7,7,5,2,0.62,110,1,0,12,True,Away,0.8,0.92,0.44,11.0,2.0,0.81,17.0,12,-6.0,0.0,18,60,59,1,4,2020-2021,Werder Bremen,-0.1999999999999999,,,1.0,1.0,0.122051282051282,60,0,1458.204614839748,1442.7965640814955,1.3728810000973,1.498803421794044,0.3310312352585613,0.28149514982107765,0.3874676509980874
143,60,1,4,1.96,524,0.83,18,10,8,0.34,112,7,2,16,False,Home,0.8,1.57,0.57,13.0,2.0,0.84,17.0,12,-4.0,0.0,18,60,59,1,4,2020-2021,Hertha Berlin,-0.4640000000000001,2.0,1.6,,,0.05,59,3,1442.7965640814955,1458.204614839748,1.3728810000973,1.498803421794044,0.3310312352585613,0.28149514982107765,0.3874676509980874
145,61,0,3,2.03,479,0.82,13,4,9,0.48,118,9,2,13,False,Away,0.4,1.48,0.39,13.0,4.0,0.77,15.0,16,-11.0,1.0,18,62,61,3,0,2020-2021,Cologne,-0.372,,,3.0,1.0,0.0307692307692307,62,0,1462.229424829033,1467.9644230841,1.8376232398894496,1.246011160374607,0.4978087385689052,0.2579402207730528,0.24422718106224317
145,62,3,0,2.15,402,0.76,13,4,9,0.52,122,6,0,8,True,Home,1.2,1.12,0.43,11.0,6.0,0.83,16.0,15,-6.0,1.0,18,62,61,3,0,2020-2021,Hoffenheim,-0.26,1.0,1.4,,,0.0974025974025974,61,3,1467.9644230841,1462.229424829033,1.8376232398894496,1.246011160374607,0.4978087385689052,0.2579402207730528,0.24422718106224317
141,63,1,2,1.31,534,0.83,9,4,5,0.58,115,3,2,21,False,Away,1.4,0.16,0.36,4.0,1.0,0.78,21.0,8,2.0,0.0,18,64,63,2,1,2020-2021,Union Berlin,0.404,,,2.0,1.4,0.1285470085470085,64,0,1542.0009249139011,1436.4733900205983,1.1528152425448392,1.1519034217241848,0.33984112854093323,0.3207669989843389,0.33939107030151416
141,64,2,1,1.17,299,0.74,8,4,4,0.42,101,2,1,13,True,Home,0.4,1.2,0.4,9.0,0.0,0.78,18.0,10,-9.0,0.0,18,64,63,2,1,2020-2021,Augsburg,-0.716,0.0,0.4,,,0.0324675324675324,63,3,1436.4733900205983,1542.0009249139011,1.1528152425448392,1.1519034217241848,0.33984112854093323,0.3207669989843389,0.33939107030151416
142,65,5,1,1.84,531,0.87,15,8,7,0.55,94,8,2,22,True,Away,2.2,1.63,0.58,16.0,3.0,0.79,27.0,4,4.0,0.0,18,66,65,1,5,2020-2021,Eintracht Frankfurt,0.3819999999999999,,,2.0,2.0,0.1499122807017543,66,1,1564.2467820679792,1465.653191661901,0.8162460621272598,1.392528667761617,0.20230169006354887,0.3102228999980803,0.4874732469738867
142,66,1,5,0.41,414,0.81,8,4,4,0.45,97,0,3,14,False,Home,1.0,1.88,0.39,9.0,3.0,0.77,17.0,12,-3.0,1.0,18,66,65,1,5,2020-2021,Arminia Bielefeld,0.116,3.0,1.2,,,0.1098484848484848,65,1,1465.653191661901,1564.2467820679792,0.8162460621272598,1.392528667761617,0.20230169006354887,0.3102228999980803,0.4874732469738867
137,67,2,4,1.35,610,0.85,17,7,10,0.59,104,7,1,9,False,Away,1.6,1.82,0.52,16.0,3.0,0.84,23.0,6,8.0,0.0,18,68,67,4,2,2020-2021,Borussia Dortmund,-0.2839999999999999,,,2.0,1.6,0.105515873015873,68,3,1523.2000266553512,1528.4370212950707,1.6698676848389522,2.256319413379201,0.2759960058050773,0.22232942785854096,0.5015407383674683
137,68,4,2,1.92,453,0.81,10,7,3,0.41,95,3,0,9,True,Home,1.6,0.8,0.56,11.0,6.0,0.84,19.0,9,1.0,1.0,18,68,67,4,2,2020-2021,Borussia Mönchengladbach,-0.03,3.0,2.0,,,0.1656060606060606,67,0,1528.4370212950707,1523.2000266553512,1.6698676848389522,2.256319413379201,0.2759960058050773,0.22232942785854096,0.5015407383674683
140,69,2,3,1.4,571,0.82,12,5,7,0.61,134,9,0,16,False,Away,1.0,1.23,0.64,15.0,5.0,0.9,31.0,1,13.0,1.0,18,70,69,3,2,2020-2021,RB Leipzig,-0.8300000000000001,,,2.0,1.6,0.0698601398601398,70,3,1607.2165626316043,1385.7671810838722,1.1727582517545483,1.5417105567962377,0.2725750751288266,0.2861603736286948,0.4412588894309033
140,70,3,2,1.46,255,0.66,10,4,6,0.39,121,3,2,13,True,Home,0.6,0.56,0.38,8.0,0.0,0.59,7.0,17,-13.0,0.0,18,70,69,3,2,2020-2021,Mainz,-0.128,0.0,0.2,,,0.0583333333333333,69,0,1385.7671810838722,1607.2165626316043,1.1727582517545483,1.5417105567962377,0.2725750751288266,0.2861603736286948,0.4412588894309033
138,71,1,0,0.96,300,0.72,8,4,4,0.4,154,2,1,7,True,Away,1.4,0.94,0.62,8.0,2.0,0.81,26.0,5,6.0,1.0,18,72,71,0,1,2020-2021,Wolfsburg,-0.02,,,1.0,1.4,0.1517482517482517,72,1,1556.538839791387,1563.791727336738,2.1168507377572308,1.049629511472451,0.6049145184283197,0.22907745313534267,0.16593394157398167
138,72,0,1,0.89,588,0.84,10,4,6,0.6,114,6,3,13,False,Home,1.0,1.61,0.48,23.0,13.0,0.84,31.0,1,15.0,1.0,18,72,71,0,1,2020-2021,Bayer Leverkusen,-0.082,2.0,1.6,,,0.0790579710144927,71,1,1563.791727336738,1556.538839791387,2.1168507377572308,1.049629511472451,0.6049145184283197,0.22907745313534267,0.16593394157398167
151,55,4,1,1.46,618,0.86,15,9,6,0.6,123,10,5,10,True,Home,2.8,3.36,0.58,32.0,14.0,0.87,33.0,1,26.0,3.0,19,55,62,4,1,2020-2021,Bayern Munich,0.2860000000000001,3.0,2.6,,,0.132062951496388,62,0,1627.5850396370995,1487.634320027305,3.570667582988034,1.0635532267889953,0.8206374158606965,0.11092007130319717,0.06463747622820057
147,56,1,1,0.41,506,0.83,6,1,5,0.55,103,1,1,20,False,Away,1.2,0.99,0.42,14.0,4.0,0.78,5.0,18,-31.0,0.0,19,59,56,1,1,2020-2021,Schalke,0.2040000000000001,,,0.0,0.8,0.12,59,0,1346.3874943157305,1477.3182371551577,2.302343892687337,0.8701777507644199,0.6833910806953893,0.20221435488807488,0.11424941971720295
146,57,2,0,0.71,387,0.81,9,3,6,0.53,154,2,3,9,True,Home,1.4,3.06,0.58,27.0,11.0,0.84,18.0,13,1.0,0.0,19,57,70,2,0,2020-2021,VfB Stuttgart,-0.9919999999999998,0.0,1.4,,,0.0570314675577833,70,0,1469.265551464487,1417.0294756917472,1.693904375777019,1.2220646662433516,0.46858562668570275,0.27113646438800426,0.2602656176250121
154,58,0,3,0.6,414,0.78,9,2,7,0.53,119,10,1,10,False,Away,2.6,1.48,0.42,9.0,5.0,0.72,25.0,6,7.0,1.0,19,71,58,3,0,2020-2021,Freiburg,1.1,,,2.0,1.4,0.2641414141414142,71,1,1552.241240289903,1576.956288922228,1.5878036024108697,1.2616470795520496,0.4334209028418645,0.27930037630467003,0.28727113240715557
147,59,1,1,0.88,471,0.82,15,6,9,0.45,115,6,3,11,False,Home,1.4,1.35,0.62,7.0,5.0,0.7,20.0,11,-3.0,1.0,19,59,56,1,1,2020-2021,Werder Bremen,0.384,1.0,1.0,,,0.2209523809523809,56,3,1477.3182371551577,1346.3874943157305,2.302343892687337,0.8701777507644199,0.6833910806953893,0.20221435488807488,0.11424941971720295
149,60,1,3,0.52,344,0.73,11,4,7,0.41,111,7,4,14,False,Away,0.8,1.96,0.34,18.0,10.0,0.83,17.0,14,-7.0,0.0,19,65,60,3,1,2020-2021,Hertha Berlin,-0.542,,,0.0,0.4,0.0411111111111111,65,0,1423.6829417660863,1578.71887269248,2.272356502540425,0.9654972985995811,0.6556359219756704,0.21014146908312448,0.13409179913293046
153,61,3,1,1.53,338,0.73,14,7,7,0.33,109,3,2,15,True,Home,0.4,2.03,0.48,13.0,4.0,0.82,15.0,16,-14.0,0.0,19,61,66,3,1,2020-2021,Cologne,-0.6419999999999999,0.0,0.6,,,0.0307692307692307,66,0,1442.5595278858282,1451.1811010374004,1.231418684650157,0.7116298948753571,0.46860713847033847,0.3346007776951565,0.19679135374121148
151,62,1,4,2.28,395,0.8,14,5,9,0.4,100,4,3,8,False,Away,1.4,2.15,0.52,13.0,4.0,0.76,19.0,12,-3.0,2.0,19,55,62,4,1,2020-2021,Hoffenheim,-0.18,,,2.0,1.4,0.1149850149850149,55,0,1487.634320027305,1627.5850396370995,3.570667582988034,1.0635532267889953,0.8206374158606965,0.11092007130319717,0.06463747622820057
148,63,1,1,1.64,435,0.82,13,3,10,0.43,99,2,1,12,False,Home,1.2,1.31,0.58,9.0,4.0,0.83,21.0,9,1.0,0.0,19,63,68,1,1,2020-2021,Union Berlin,0.2299999999999999,2.0,1.8,,,0.1174358974358974,68,1,1516.1064292680137,1548.135578479642,1.5696240068373613,1.287548790275657,0.423243600408746,0.2798878611945668,0.29686140219112467
150,64,1,3,0.33,325,0.79,5,1,4,0.37,86,1,1,11,False,Away,0.8,1.17,0.42,8.0,4.0,0.74,21.0,9,-8.0,1.0,19,67,64,3,1,2020-2021,Augsburg,-0.2699999999999999,,,2.0,0.8,0.0824675324675324,67,3,1462.3678856664858,1503.5014694707795,2.5950238607399316,0.9540205634582245,0.7154857758013039,0.1782844517967978,0.10585954389383445
149,65,3,1,1.88,553,0.83,16,7,9,0.59,103,4,0,17,True,Home,2.8,1.84,0.55,15.0,8.0,0.87,30.0,4,8.0,1.0,19,65,60,3,1,2020-2021,Eintracht Frankfurt,0.918,2.0,2.0,,,0.1899122807017544,60,3,1578.71887269248,1423.6829417660863,2.272356502540425,0.9654972985995811,0.6556359219756704,0.21014146908312448,0.13409179913293046
153,66,1,3,1.39,429,0.8,9,3,6,0.46,106,5,2,17,False,Away,1.0,0.41,0.45,8.0,4.0,0.81,17.0,14,-7.0,0.0,19,61,66,3,1,2020-2021,Arminia Bielefeld,0.186,,,1.0,0.6,0.1098484848484848,61,3,1451.1811010374004,1442.5595278858282,1.231418684650157,0.7116298948753571,0.46860713847033847,0.3346007776951565,0.19679135374121148
150,67,3,1,2.12,706,0.89,14,5,9,0.63,108,10,1,12,True,Home,1.8,1.35,0.59,17.0,7.0,0.85,23.0,7,6.0,0.0,19,67,64,3,1,2020-2021,Borussia Dortmund,-0.0779999999999999,2.0,1.8,,,0.1157119514472455,64,0,1503.5014694707795,1462.3678856664858,2.5950238607399316,0.9540205634582245,0.7154857758013039,0.1782844517967978,0.10585954389383445
148,68,1,1,1.36,603,0.88,12,4,8,0.57,112,9,2,13,False,Away,2.2,1.92,0.41,10.0,7.0,0.81,22.0,8,3.0,2.0,19,63,68,1,1,2020-2021,Borussia Mönchengladbach,0.54,,,1.0,2.2,0.2322727272727272,63,1,1548.135578479642,1516.1064292680137,1.5696240068373613,1.287548790275657,0.423243600408746,0.2798878611945668,0.29686140219112467
152,69,1,0,1.63,410,0.79,16,2,14,0.45,129,6,4,11,True,Home,1.4,1.4,0.61,12.0,5.0,0.82,31.0,2,12.0,0.0,19,69,72,1,0,2020-2021,RB Leipzig,-0.3319999999999999,3.0,1.2,,,0.1031934731934732,72,0,1575.9542680237294,1543.374278205897,1.6516834746377262,1.3867288884413427,0.4227810429863893,0.2699771858351131,0.3072303315852853
146,70,0,2,0.32,332,0.76,10,2,8,0.47,105,4,0,20,False,Away,1.2,1.46,0.39,10.0,4.0,0.66,10.0,17,-12.0,1.0,19,57,70,2,0,2020-2021,Mainz,0.2659999999999999,,,1.0,1.4,0.1183333333333333,57,0,1417.0294756917472,1469.265551464487,1.693904375777019,1.2220646662433516,0.46858562668570275,0.27113646438800426,0.2602656176250121
154,71,3,0,1.68,354,0.77,12,6,6,0.47,128,5,1,13,True,Home,1.4,0.96,0.4,8.0,4.0,0.72,29.0,5,7.0,2.0,19,71,58,3,0,2020-2021,Wolfsburg,0.112,4.0,2.4,,,0.1613636363636363,58,1,1576.956288922228,1552.241240289903,1.5878036024108697,1.2616470795520496,0.4334209028418645,0.27930037630467003,0.28727113240715557
152,72,0,1,0.84,486,0.83,8,4,4,0.55,108,6,4,15,False,Away,0.8,0.89,0.6,10.0,4.0,0.84,31.0,2,14.0,0.0,19,69,72,1,0,2020-2021,Bayer Leverkusen,-0.394,,,3.0,2.0,0.0540579710144927,69,0,1543.374278205897,1575.9542680237294,1.6516834746377262,1.3867288884413427,0.4227810429863893,0.2699771858351131,0.3072303315852853
155,55,1,0,2.52,523,0.86,17,7,10,0.59,98,11,3,15,True,Away,2.6,1.46,0.6,15.0,9.0,0.86,36.0,1,29.0,4.0,20,60,55,0,1,2020-2021,Bayern Munich,0.4800000000000001,,,3.0,2.0,0.1327647058823529,60,0,1639.9380154966436,1412.0588326486536,0.955800849458716,2.9351144528585023,0.084047983478983,0.14909500085813607,0.7659186715390189
158,56,0,3,0.36,335,0.72,3,1,2,0.38,100,1,2,14,False,Home,1.4,0.41,0.55,6.0,1.0,0.83,6.0,18,-31.0,0.0,20,56,69,0,3,2020-2021,Schalke,0.4840000000000001,1.0,1.0,,,0.1533333333333333,69,0,1353.5868514237843,1594.084290948657,0.7767486882725565,2.4814193156523534,0.08593534663937748,0.1778833964083289,0.735919544843531
160,57,2,5,1.45,376,0.78,14,7,7,0.44,116,4,3,9,False,Away,1.8,0.71,0.53,9.0,3.0,0.81,21.0,10,3.0,1.0,20,72,57,5,2,2020-2021,VfB Stuttgart,-0.5419999999999999,,,2.0,2.0,0.1014759120022277,72,1,1486.2810549732735,1525.2442552809694,2.2646317532836853,1.1579572543014602,0.6105560522543202,0.21776941894047683,0.17154688514338579
159,58,2,1,0.27,313,0.75,6,3,3,0.37,95,1,2,12,True,Home,2.0,0.6,0.53,9.0,2.0,0.78,25.0,7,4.0,0.0,20,58,67,2,1,2020-2021,Freiburg,0.6860000000000002,4.0,3.0,,,0.1891414141414141,67,0,1533.661557927713,1521.144631437356,1.5483189081333943,1.8792551404667182,0.3071915454109183,0.24908826769950035,0.44368701091307083
163,59,2,0,1.04,313,0.69,5,2,3,0.4,110,0,1,9,True,Away,1.6,0.88,0.45,15.0,6.0,0.82,21.0,10,-3.0,0.0,20,66,59,0,2,2020-2021,Werder Bremen,0.576,,,2.0,1.2,0.2342857142857143,66,3,1470.1188800471034,1430.684905236678,0.9271345404232888,1.1498270542642428,0.2743523697829622,0.3367330214846757,0.388914159637718
155,60,0,1,1.4,331,0.78,11,7,4,0.41,98,3,6,12,False,Home,0.4,0.52,0.41,11.0,4.0,0.73,17.0,15,-9.0,0.0,20,60,55,0,1,2020-2021,Hertha Berlin,-0.724,2.0,1.4,,,0.0292929292929292,55,0,1412.0588326486536,1639.9380154966436,0.955800849458716,2.9351144528585023,0.084047983478983,0.14909500085813607,0.7659186715390189
161,61,2,1,0.46,377,0.79,7,3,4,0.4,96,1,4,11,True,Away,1.0,1.53,0.33,14.0,7.0,0.73,18.0,14,-12.0,1.0,20,68,61,1,2,2020-2021,Cologne,-0.2239999999999999,,,2.0,0.6,0.0736263736263736,68,0,1463.055723686551,1546.2970377718548,1.8825234921066363,1.2136821888177214,0.5155106800862687,0.25406118695584445,0.23039930223970756
162,62,1,3,0.73,441,0.81,8,2,6,0.55,92,4,1,15,False,Home,1.4,2.28,0.4,14.0,5.0,0.8,19.0,13,-6.0,0.0,20,62,65,1,3,2020-2021,Hoffenheim,-0.304,2.0,1.4,,,0.1149850149850149,65,0,1475.2813441677608,1590.3429818099123,1.6836942156866628,1.763926593041578,0.3578269844933258,0.25119274110279183,0.39095288714446275
157,63,0,1,1.02,451,0.76,10,3,7,0.55,101,1,4,11,False,Away,1.0,1.64,0.43,13.0,3.0,0.82,22.0,9,1.0,0.0,20,70,63,1,0,2020-2021,Union Berlin,-0.126,,,1.0,1.2,0.0883760683760683,70,0,1517.9449699758009,1400.0139721829603,1.3531662790753491,1.0098485390922698,0.4282258461031062,0.31031745429289953,0.26145490899748586
156,64,0,2,0.64,385,0.76,9,1,8,0.43,122,7,1,10,False,Home,0.8,0.33,0.37,5.0,1.0,0.79,21.0,10,-10.0,0.0,20,64,71,0,2,2020-2021,Augsburg,-0.096,1.0,0.8,,,0.1042857142857142,71,1,1444.7247236999096,1595.5359712844183,1.2183036478873672,1.3990461865041541,0.30945894919053435,0.2967535950796199,0.3937845612249384
162,65,3,1,0.96,503,0.86,9,5,4,0.45,109,7,4,12,True,Away,3.0,1.88,0.59,16.0,7.0,0.83,33.0,3,10.0,2.0,20,62,65,1,3,2020-2021,Eintracht Frankfurt,1.002,,,3.0,2.4,0.1874122807017543,62,3,1590.3429818099123,1475.2813441677608,1.6836942156866628,1.763926593041578,0.3578269844933258,0.25119274110279183,0.39095288714446275
163,66,0,2,2.57,479,0.78,22,7,15,0.6,122,9,1,12,False,Home,1.2,1.39,0.46,9.0,3.0,0.8,17.0,15,-9.0,0.0,20,66,59,0,2,2020-2021,Arminia Bielefeld,0.208,2.0,1.0,,,0.1320707070707071,59,0,1430.684905236678,1470.1188800471034,0.9271345404232888,1.1498270542642428,0.2743523697829622,0.3367330214846757,0.388914159637718
159,67,1,2,1.06,677,0.87,16,5,11,0.63,99,1,1,12,False,Away,2.0,2.12,0.63,14.0,5.0,0.89,26.0,6,8.0,1.0,20,58,67,2,1,2020-2021,Borussia Dortmund,0.03,,,2.0,1.8,0.1299976657329598,58,3,1521.144631437356,1533.661557927713,1.5483189081333943,1.8792551404667182,0.3071915454109183,0.24908826769950035,0.44368701091307083
161,68,1,2,0.98,690,0.89,10,2,8,0.6,100,4,3,17,False,Home,2.2,1.36,0.57,12.0,4.0,0.88,23.0,8,3.0,0.0,20,68,61,1,2,2020-2021,Borussia Mönchengladbach,0.8619999999999999,3.0,2.0,,,0.2398484848484848,61,0,1546.2970377718548,1463.055723686551,1.8825234921066363,1.2136821888177214,0.5155106800862687,0.25406118695584445,0.23039930223970756
158,69,3,0,1.75,558,0.84,24,10,14,0.62,128,7,3,16,True,Away,1.4,1.63,0.45,16.0,2.0,0.79,34.0,2,13.0,1.0,20,56,69,0,3,2020-2021,RB Leipzig,-0.1019999999999999,,,2.0,1.8,0.1066025641025641,56,3,1594.084290948657,1353.5868514237843,0.7767486882725565,2.4814193156523534,0.08593534663937748,0.1778833964083289,0.735919544843531
157,70,1,0,1.64,322,0.72,9,5,4,0.45,117,3,1,12,True,Home,0.8,0.32,0.47,10.0,2.0,0.76,10.0,17,-14.0,0.0,20,70,63,1,0,2020-2021,Mainz,0.0179999999999999,1.0,0.6,,,0.0849999999999999,63,0,1400.0139721829603,1517.9449699758009,1.3531662790753491,1.0098485390922698,0.4282258461031062,0.31031745429289953,0.26145490899748586
156,71,2,0,1.97,474,0.84,17,9,8,0.57,124,4,6,15,True,Away,2.0,1.68,0.47,12.0,6.0,0.77,32.0,4,10.0,3.0,20,64,71,0,2,2020-2021,Wolfsburg,0.7300000000000001,,,2.0,1.2,0.2113636363636363,64,1,1595.5359712844183,1444.7247236999096,1.2183036478873672,1.3990461865041541,0.30945894919053435,0.2967535950796199,0.3937845612249384
